Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,Location_ID
-27.01011111,26.69808333,2011-05-31,153.891,726.0,50.0,108
-29.380556,30.2775,2011-05-31,16.817,103.1,98.0,58
-27.802778,28.768333,2011-05-31,113.64,284.4,10.0,91
-26.98472222,26.63227778,2011-05-31,250.794,630.0,84.0,110
-29.160278,26.573333,2011-05-31,196.51,488.0,10.0,62
-25.45963889,28.26430556,2011-05-31,230.919,694.0,82.0,130
-25.81048333,27.90955222,2011-06-01,131.484,695.0,10.0,123
-28.404444,30.013056,2011-06-01,53.462,249.8,10.0,79
-27.02314,28.59389,2011-06-01,174.049,416.0,10.0,107
-26.648056,27.089444,2011-06-01,263.537,617.0,10.0,116
-27.3,28.586944,2011-06-01,144.993,314.8,10.0,103
-27.044444,27.005,2011-06-01,119.826,293.8,11.0,106
-28.058889,30.373611,2011-06-01,108.581,501.0,10.0,87
-27.937778,31.209444,2011-06-02,43.667,319.0,10.0,88
-27.5275,30.858056,2011-06-02,26.994,110.8,10.0,95
-30.568333,29.422778,2011-06-04,104.042,196.3,10.0,42
-29.987778,29.851667,2011-06-06,39.381,95.7,10.0,49
-29.744167,29.905833,2011-06-06,21.351,84.2,14.0,53
-26.73806,27.59194,2011-06-06,144.309,662.0,41.0,115
-31.104278,29.399722,2011-06-06,75.858,168.8,10.0,33
-25.57877778,29.12747222,2011-06-06,47.651,402.0,10.0,127
-25.127778,27.628889,2011-06-07,163.807,532.0,163.0,137
-25.20639,27.558,2011-06-07,174.976,786.0,10.0,135
-26.006389,29.253889,2011-06-07,109.805,1009.0,10.0,121
-28.747778,31.745833,2011-06-07,85.631,319.2,10.0,73
-30.733889,29.828333,2011-06-07,19.207,99.6,14.0,39
-30.86013889,29.07125,2011-06-07,101.556,194.2,10.0,36
-30.570833,29.150556,2011-06-07,63.765,142.8,10.0,41
-30.77586667,29.03221667,2011-06-07,51.047,120.0,12.0,38
-27.495556,26.074722,2011-06-07,238.205,604.0,10.0,96
-30.830556,26.921389,2011-06-08,82.275,194.3,45.0,37
-30.398056,30.601944,2011-06-08,34.391,259.7,10.0,44
-30.27402,30.69602,2011-06-08,128.688,631.0,10.0,46
-27.02314,28.59389,2011-06-08,175.345,425.0,10.0,107
-26.880278,26.965,2011-06-08,215.337,633.0,176.0,113
-29.140556,31.391944,2011-06-09,90.736,221.5,10.0,63
-29.803611,30.516111,2011-06-10,69.423,308.5,39.0,50
-31.5653,18.3306,2011-06-12,36.316,472.0,24.0,28
-25.99136,27.84208,2011-06-13,97.407,472.0,43.0,122
-27.671111,27.236944,2011-06-13,148.833,359.0,10.0,92
-31.860278,18.6875,2011-06-14,17.641,249.5,10.0,27
-28.735556,29.820556,2011-06-14,32.316,93.6,10.0,74
-26.861111,28.884722,2011-06-14,143.978,664.0,180.0,114
-26.45,28.085833,2011-06-14,180.998,703.0,80.0,119
-34.031944,22.053333,2011-06-14,11.777,287.3,10.0,7
-25.45963889,28.26430556,2011-06-14,166.942,695.0,82.0,130
-28.338333,31.373611,2011-06-14,120.372,305.2,10.0,81
-28.068333,31.55,2011-06-14,70.912,223.4,10.0,86
-25.81048333,27.90955222,2011-06-15,134.686,590.0,10.0,123
-30.830556,26.921389,2011-06-15,133.279,251.5,77.0,37
-24.058889,31.237222,2011-06-15,127.405,400.0,10.0,149
-24.034167,31.123611,2011-06-15,222.061,976.0,158.0,150
-27.3,28.586944,2011-06-15,110.823,276.4,19.0,103
-33.501667,21.624167,2011-06-15,64.966,455.0,10.0,17
-27.602222,29.942778,2011-06-16,92.192,224.3,19.0,93
-30.679722,26.7125,2011-06-16,117.591,235.2,10.0,40
-27.602222,29.942778,2011-06-20,50.256,170.1,47.0,93
-28.883333,27.89,2011-06-20,128.012,265.7,10.0,68
-25.436111,31.982222,2011-06-21,123.068,354.0,10.0,132
-25.127778,27.628889,2011-06-21,180.483,571.0,163.0,137
-25.20639,27.558,2011-06-21,148.639,722.0,10.0,135
-25.681111,31.783333,2011-06-21,96.547,297.9,10.0,125
-26.970278,27.211111,2011-06-21,130.181,641.0,65.0,111
-26.73806,27.59194,2011-06-21,132.381,668.0,114.0,115
-34.039722,22.133333,2011-06-21,5.0,284.4,10.0,6
-33.31388889,19.07472222,2011-06-21,18.086,166.3,10.0,20
-27.01011111,26.69808333,2011-06-22,169.726,671.0,50.0,108
-25.14944444,31.94055556,2011-06-22,51.238,128.5,10.0,136
-24.9675,31.516667,2011-06-22,66.485,118.5,10.0,139
-28.75,30.442778,2011-06-22,67.561,175.9,10.0,72
-29.161667,30.629722,2011-06-22,22.988,88.0,10.0,61
-27.02314,28.59389,2011-06-22,168.758,454.0,143.0,107
-26.98472222,26.63227778,2011-06-22,229.096,615.0,84.0,110
-29.042222,24.6,2011-06-22,140.203,582.0,13.0,64
-34.092222,21.295278,2011-06-22,8.547,286.0,10.0,3
-27.495556,26.074722,2011-06-22,187.184,547.0,10.0,96
-30.27402,30.69602,2011-06-23,129.604,586.0,10.0,46
-26.648056,27.089444,2011-06-23,250.534,616.0,15.0,116
-26.880278,26.965,2011-06-23,254.699,675.0,176.0,113
-27.044444,27.005,2011-06-23,91.973,302.8,50.0,106
-28.376944,24.303056,2011-06-23,203.559,872.0,10.0,80
-28.69485,28.23487,2011-06-23,170.773,364.0,10.0,76
-26.861111,28.884722,2011-06-27,170.292,677.0,180.0,114
-27.02314,28.59389,2011-06-27,149.598,486.0,10.0,107
-26.45,28.085833,2011-06-27,132.014,700.0,80.0,119
-29.380556,30.2775,2011-06-28,24.555,88.9,10.0,58
-31.104278,29.399722,2011-06-28,73.057,160.6,10.0,33
-33.818056,19.694722,2011-06-28,5.0,128.6,10.0,14
-25.81048333,27.90955222,2011-06-29,119.799,639.0,10.0,123
-23.23572222,27.717,2011-06-29,17.722,66.1,10.0,155
-26.03611,30.99778,2011-06-29,83.114,174.7,26.0,120
-27.937778,31.209444,2011-06-29,57.742,356.0,10.0,88
-28.404444,30.013056,2011-06-29,66.277,270.5,22.0,79
-27.02314,28.59389,2011-06-29,186.892,465.5,55.0,107
-28.141944,26.417778,2011-06-29,147.738,377.0,10.0,83
-29.033333,23.983333,2011-06-29,144.401,874.0,31.0,65
-30.568333,29.422778,2011-06-29,53.296,125.3,10.0,42
-27.01011111,26.69808333,2011-06-30,185.484,725.0,10.0,108
-22.935,28.004167,2011-06-30,127.653,582.0,10.0,156
-22.91028,29.61111,2011-06-30,24.023,84.6,10.0,157
-27.5275,30.858056,2011-06-30,39.602,118.6,35.0,95
-26.648056,27.089444,2011-06-30,213.834,580.0,18.0,116
-26.970278,27.211111,2011-06-30,136.435,684.0,65.0,111
-26.880278,26.965,2011-06-30,251.905,696.0,176.0,113
-26.98472222,26.63227778,2011-06-30,230.709,671.0,84.0,110
-34.065833,20.404167,2012-01-10,127.513,1482.0,10.0,5
-34.065833,20.404167,2012-02-01,119.45,1043.0,10.0,5
-34.065833,20.404167,2012-02-29,135.015,1043.0,10.0,5
-31.031389,28.883333,2011-06-30,51.382,105.2,10.0,34
-30.86013889,29.07125,2011-06-30,84.339,164.2,10.0,36
-30.77586667,29.03221667,2011-06-30,103.842,186.6,10.0,38
-22.43772222,31.07805556,2011-07-02,43.688,95.1,10.0,160
-29.987778,29.851667,2011-07-04,34.773,93.1,10.0,49
-29.744167,29.905833,2011-07-04,35.782,79.8,14.0,53
-26.73806,27.59194,2011-07-04,114.075,663.0,114.0,115
-30.830556,26.921389,2011-07-05,148.202,302.1,10.0,37
-25.127778,27.628889,2011-07-05,172.711,577.0,163.0,137
-25.20639,27.558,2011-07-05,130.098,712.0,10.0,135
-30.733889,29.828333,2011-07-05,34.22,98.9,10.0,39
-34.065833,20.404167,2014-01-21,111.736,318.52,10.0,5
-34.065833,20.404167,2014-02-11,124.722,822.0,10.0,5
-34.065833,20.404167,2014-03-11,106.098,822.0,20.0,5
-27.671111,27.236944,2011-07-05,176.788,452.0,117.0,92
-28.69485,28.23487,2011-07-05,185.223,388.0,10.0,76
-28.883333,27.89,2011-07-05,131.975,285.7,10.0,68
-30.27402,30.69602,2011-07-06,132.308,599.0,10.0,46
-27.02314,28.59389,2011-07-06,183.205,463.0,10.0,107
-34.065833,20.404167,2015-02-24,161.132,700.0,20.0,5
-27.044444,27.005,2011-07-06,123.761,312.9,10.0,106
-34.405833,19.600556,2011-07-06,35.054,1224.0,10.0,0
-27.495556,26.074722,2011-07-06,214.568,634.0,10.0,96
-28.376944,24.303056,2011-07-07,224.283,1269.0,134.0,80
-34.065833,20.404167,2015-10-27,126.556,1430.0,20.0,5
-28.460833,21.248889,2011-07-08,117.952,1021.0,31.0,77
-29.803611,30.516111,2011-07-08,81.439,276.6,10.0,50
-28.96362,19.15486,2011-07-09,129.235,302.8,10.0,67
-25.99136,27.84208,2011-07-11,114.523,430.0,123.0,122
-26.45,28.085833,2011-07-11,123.358,693.0,80.0,119
-26.98472222,26.63227778,2011-07-11,240.591,676.0,84.0,110
-29.160278,26.573333,2011-07-11,244.626,614.0,10.0,62
-23.281,30.54305556,2011-07-12,175.143,427.0,10.0,154
-27.02314,28.59389,2011-07-12,188.756,473.0,10.0,107
-26.648056,27.089444,2011-07-12,265.794,636.0,10.0,116
-26.970278,27.211111,2011-07-12,119.001,651.0,65.0,111
-26.880278,26.965,2011-07-12,261.908,710.0,176.0,113
-27.044444,27.005,2011-07-12,118.629,355.0,10.0,106
-29.160278,26.573333,2011-07-12,242.743,631.0,10.0,62
-28.883333,27.89,2011-07-12,146.361,312.1,67.0,68
-34.039722,22.133333,2011-07-12,9.313,251.3,10.0,6
-32.502778,19.535833,2011-07-12,5.0,89.0,10.0,26
-31.5653,18.3306,2011-07-12,17.573,237.0,10.0,28
-25.45963889,28.26430556,2011-07-12,219.492,697.0,82.0,130
-25.81048333,27.90955222,2011-07-13,131.365,644.0,10.0,123
-29.033333,23.983333,2011-07-13,168.097,1084.0,42.0,65
-34.02861,22.22222,2011-07-13,16.296,406.0,12.0,8
-31.860278,18.6875,2011-07-14,32.429,250.9,10.0,27
-27.602222,29.942778,2011-07-14,87.258,203.3,10.0,93
-27.3,28.586944,2011-07-14,145.562,322.3,10.0,103
-29.033333,23.983333,2011-07-14,163.82,1071.0,63.0,65
-30.336111,27.359444,2011-07-14,87.735,190.8,10.0,45
-25.362222,31.956667,2011-07-15,146.738,406.0,45.0,134
-25.14944444,31.94055556,2011-07-15,51.4105,132.75,10.0,136
-31.000833,26.353056,2011-07-15,252.386,535.0,21.0,35
-30.534167,24.961944,2011-07-15,358.61,918.0,10.0,43
-26.861111,28.884722,2011-07-18,185.353,636.0,180.0,114
-26.73806,27.59194,2011-07-18,126.756,664.0,114.0,115
-28.69485,28.23487,2011-07-18,189.865,386.0,10.0,76
-25.127778,27.628889,2011-07-19,172.779,662.0,163.0,137
-25.20639,27.558,2011-07-19,144.239,700.0,10.0,135
-33.31388889,19.07472222,2011-07-19,25.038,222.9,10.0,20
-27.495556,26.074722,2011-07-19,222.281,666.0,52.0,96
-27.01011111,26.69808333,2011-07-20,169.941,717.0,26.0,108
-28.75,30.442778,2011-07-20,94.345,236.9,10.0,72
-29.161667,30.629722,2011-07-20,24.856,92.7,10.0,61
-30.534167,24.961944,2011-07-20,358.766,931.0,10.0,43
-34.092222,21.295278,2011-07-20,36.323,360.0,10.0,3
-31.000833,26.353056,2011-07-21,261.736,545.0,45.0,35
-25.99136,27.84208,2011-07-25,137.347,444.0,123.0,122
-26.861111,28.884722,2011-07-25,185.324,634.0,180.0,114
-26.006389,29.253889,2011-07-26,114.709,688.0,10.0,121
-29.380556,30.2775,2011-07-26,29.428,97.1,10.0,58
-26.648056,27.089444,2011-07-26,266.242,648.0,10.0,116
-26.880278,26.965,2011-07-26,274.547,720.0,128.0,113
-26.98472222,26.63227778,2011-07-26,271.071,692.0,84.0,110
-28.141944,26.417778,2011-07-26,240.212,623.0,10.0,83
-27.044444,27.005,2011-07-26,134.205,364.0,18.0,106
-33.501667,21.624167,2011-07-26,53.558,311.9,10.0,17
-25.45963889,28.26430556,2011-07-26,193.693,707.0,82.0,130
-25.81048333,27.90955222,2011-07-27,137.669,635.0,10.0,123
-34.065833,20.404167,2011-07-27,55.247,608.0,10.0,5
-23.23572222,27.717,2011-07-27,15.916,66.8,10.0,155
-29.033333,23.983333,2011-07-27,191.229,1127.0,38.0,65
-34.075556,20.145556,2011-07-27,13.995,403.0,10.0,4
-22.91028,29.61111,2011-07-28,31.883,90.1,10.0,157
-27.671111,27.236944,2011-07-28,204.792,492.0,80.0,92
-28.404444,30.013056,2011-07-29,43.409,188.5,17.0,79
-28.058889,30.373611,2011-07-29,103.627,557.0,29.0,87
-29.987778,29.851667,2011-08-01,36.55,93.7,10.0,49
-29.744167,29.905833,2011-08-01,23.488,69.2,10.0,53
-26.45,28.085833,2011-08-01,110.805,700.0,80.0,119
-25.127778,27.628889,2011-08-02,190.596,619.0,163.0,137
-25.20639,27.558,2011-08-02,161.592,746.0,10.0,135
-30.733889,29.828333,2011-08-02,31.366,94.1,15.0,39
-27.802778,28.768333,2011-08-02,69.34,238.6,27.0,91
-30.336111,27.359444,2011-08-02,89.325,199.5,10.0,45
-34.405833,19.600556,2011-08-02,36.247,1237.0,10.0,0
-27.01011111,26.69808333,2011-08-03,141.317,714.0,10.0,108
-30.830556,26.921389,2011-08-03,112.811,248.0,51.0,37
-30.398056,30.601944,2011-08-03,27.834,211.8,10.0,44
-27.02314,28.59389,2011-08-03,184.931,478.0,10.0,107
-26.970278,27.211111,2011-08-03,147.711,694.0,65.0,111
-27.3,28.586944,2011-08-03,135.306,334.4,10.0,103
-30.679722,26.7125,2011-08-03,114.932,246.9,10.0,40
-27.495556,26.074722,2011-08-03,245.082,737.0,10.0,96
-29.803611,30.516111,2011-08-05,86.687,314.7,10.0,50
-26.73806,27.59194,2011-08-07,140.053,674.0,114.0,115
-25.99136,27.84208,2011-08-08,121.944,437.0,125.0,122
-26.861111,28.884722,2011-08-08,187.082,667.0,180.0,114
-26.45,28.085833,2011-08-08,131.178,682.0,67.0,119
-29.160278,26.573333,2011-08-08,229.543,584.0,10.0,62
-27.01011111,26.69808333,2011-08-09,139.175,713.0,104.0,108
-26.880278,26.965,2011-08-09,272.353,725.0,185.0,113
-26.98472222,26.63227778,2011-08-09,273.015,752.0,84.0,110
-28.69485,28.23487,2011-08-09,176.56,394.0,10.0,76
-29.615556,27.065278,2011-08-09,144.986,373.0,10.0,57
-28.883333,27.89,2011-08-09,147.683,305.6,10.0,68
-25.45963889,28.26430556,2011-08-09,189.804,766.0,82.0,130
-25.81048333,27.90955222,2011-08-10,134.121,631.0,10.0,123
-27.602222,29.942778,2011-08-10,76.265,194.4,11.0,93
-34.039722,22.133333,2011-08-10,11.729,326.4,13.0,6
-32.502778,19.535833,2011-08-10,5.0,77.0,10.0,26
-31.5653,18.3306,2011-08-10,6.883,206.4,10.0,28
-31.860278,18.6875,2011-08-11,12.556,161.3,10.0,27
-30.830556,26.921389,2011-08-11,112.036,226.5,10.0,37
-22.43772222,31.07805556,2011-08-11,26.695,101.1,10.0,160
-28.735556,29.820556,2011-08-11,42.14,95.2,16.0,74
-31.000833,26.353056,2011-08-11,210.294,521.0,10.0,35
-30.679722,26.7125,2011-08-11,87.32,225.3,10.0,40
-30.336111,27.359444,2011-08-11,93.62,189.8,10.0,45
-30.568333,29.422778,2011-08-11,68.184,132.6,10.0,42
-30.570833,29.150556,2011-08-11,87.869,140.3,10.0,41
-31.104278,29.399722,2011-08-11,70.07,163.7,10.0,33
-30.534167,24.961944,2011-08-12,304.649,900.0,10.0,43
-28.460833,21.248889,2011-08-12,113.178,389.0,10.0,77
-30.86013889,29.07125,2011-08-12,66.161,148.0,10.0,36
-30.77586667,29.03221667,2011-08-12,83.02,140.3,10.0,38
-23.838611,31.640833,2011-08-13,110.089,361.0,10.0,151
-26.970278,27.211111,2011-08-15,152.706,699.0,71.0,111
-26.73806,27.59194,2011-08-15,144.545,678.0,114.0,115
-27.044444,27.005,2011-08-15,147.609,390.0,10.0,106
-25.127778,27.628889,2011-08-16,186.246,655.0,163.0,137
-25.20639,27.558,2011-08-16,153.009,732.0,11.0,135
-26.648056,27.089444,2011-08-16,268.266,662.0,10.0,116
-29.160278,26.573333,2011-08-16,280.672,724.0,10.0,62
-33.31388889,19.07472222,2011-08-16,26.346,162.2,10.0,20
-27.495556,26.074722,2011-08-16,251.234,750.0,10.0,96
-24.058889,31.237222,2011-08-17,175.877,528.0,10.0,149
-28.75,30.442778,2011-08-17,81.796,201.3,10.0,72
-29.161667,30.629722,2011-08-17,7.586,117.1,10.0,61
-27.802778,28.768333,2011-08-17,81.311,258.4,10.0,91
-29.033333,23.983333,2011-08-17,184.507,1001.0,21.0,65
-33.980556,21.653333,2011-04-06,216.778,721.0,26.0,10
-33.980556,21.653333,2011-08-17,204.185,1098.0,17.0,10
-33.980556,21.653333,2011-09-27,159.642,1098.0,10.0,10
-33.980556,21.653333,2011-10-25,361.109,1098.0,20.0,10
-33.980556,21.653333,2011-11-29,170.069,1098.0,16.0,10
-33.980556,21.653333,2012-02-15,155.991,1098.0,10.0,10
-33.980556,21.653333,2012-04-18,148.236,1098.0,34.0,10
-33.980556,21.653333,2012-05-16,191.603,1098.0,10.0,10
-33.980556,21.653333,2012-06-12,164.799,1098.0,16.0,10
-33.980556,21.653333,2012-07-05,168.335,1098.0,10.0,10
-33.980556,21.653333,2012-08-07,149.452,1098.0,10.0,10
-33.980556,21.653333,2012-09-05,169.407,1265.48,10.0,10
-33.980556,21.653333,2012-10-03,214.125,1265.48,10.0,10
-33.980556,21.653333,2012-11-06,155.739,1265.48,10.0,10
-33.980556,21.653333,2012-12-03,135.181,1265.48,10.0,10
-33.980556,21.653333,2013-01-29,170.181,1265.48,10.0,10
-33.980556,21.653333,2013-02-28,165.007,1265.48,10.0,10
-33.980556,21.653333,2013-03-10,189.767,1265.48,47.0,10
-33.980556,21.653333,2013-03-19,180.445,1265.48,10.0,10
-33.980556,21.653333,2013-05-15,204.753,1265.48,17.0,10
-33.980556,21.653333,2013-06-12,208.261,1265.48,10.0,10
-33.980556,21.653333,2013-07-18,250.597,1265.48,10.0,10
-33.980556,21.653333,2013-08-14,83.4,1265.48,10.0,10
-33.980556,21.653333,2013-09-11,196.989,1265.48,10.0,10
-33.980556,21.653333,2013-10-08,242.269,1265.48,10.0,10
-34.092222,21.295278,2011-08-17,10.602,363.0,10.0,3
-33.980556,21.653333,2013-12-05,292.609,1265.48,10.0,10
-33.980556,21.653333,2014-01-07,160.599,1265.48,10.0,10
-33.980556,21.653333,2014-02-18,246.242,1265.48,18.0,10
-33.980556,21.653333,2014-03-11,244.01,1265.48,10.0,10
-33.980556,21.653333,2014-04-10,277.346,1265.48,43.0,10
-33.980556,21.653333,2014-05-13,222.636,1265.48,20.0,10
-33.980556,21.653333,2014-06-10,211.254,1265.48,20.0,10
-33.980556,21.653333,2014-07-08,248.288,1265.48,20.0,10
-33.980556,21.653333,2014-08-21,143.943,1265.48,20.0,10
-33.980556,21.653333,2014-09-11,250.8,1265.48,20.0,10
-33.980556,21.653333,2014-10-14,207.848,540.0,20.0,10
-33.980556,21.653333,2014-11-11,163.124,540.0,41.0,10
-33.980556,21.653333,2014-12-02,218.003,540.0,20.0,10
-33.980556,21.653333,2015-01-15,229.284,540.0,20.0,10
-33.980556,21.653333,2015-02-17,187.422,540.0,20.0,10
-33.980556,21.653333,2015-03-10,253.356,540.0,21.0,10
-33.980556,21.653333,2015-04-14,187.783,540.0,21.0,10
-33.980556,21.653333,2015-05-19,187.924,540.0,20.0,10
-33.980556,21.653333,2015-08-18,235.603,540.0,21.0,10
-33.980556,21.653333,2015-09-15,160.109,540.0,20.0,10
-33.980556,21.653333,2015-10-20,244.8,540.0,20.0,10
-33.980556,21.653333,2015-11-17,230.206,540.0,20.0,10
-33.980556,21.653333,2015-12-09,177.3,540.0,20.0,10
-24.183889,30.823889,2011-08-18,155.049,491.0,34.0,148
-23.281,30.54305556,2011-08-18,121.719,264.3,10.0,154
-27.671111,27.236944,2011-08-18,276.052,513.0,14.0,92
-28.376944,24.303056,2011-08-18,226.403,1359.0,24.0,80
-30.534167,24.961944,2011-08-18,359.101,977.0,10.0,43
-22.225556,29.990556,2011-08-22,34.341,186.4,10.0,161
-25.99136,27.84208,2011-08-22,139.339,487.0,194.0,122
-29.380556,30.2775,2011-08-22,26.518,83.0,10.0,58
-26.861111,28.884722,2011-08-22,180.698,681.0,180.0,114
-26.45,28.085833,2011-08-22,138.701,721.0,67.0,119
-30.830556,26.921389,2011-08-23,119.673,251.4,10.0,37
-25.73411,27.21422,2011-08-23,5.0,23.09,10.0,124
-29.380556,30.2775,2011-08-23,35.808,98.9,10.0,58
-28.141944,26.417778,2011-08-23,275.129,646.0,10.0,83
-30.679722,26.7125,2011-08-23,115.117,246.9,10.0,40
-33.501667,21.624167,2011-08-23,101.651,474.0,10.0,17
-25.57877778,29.12747222,2011-08-23,47.821,320.0,10.0,127
-34.065833,20.404167,2011-08-24,62.907,671.0,10.0,5
-23.23572222,27.717,2011-08-24,18.871,73.2,10.0,155
-28.404444,30.013056,2011-08-24,57.034,196.2,10.0,79
-27.044444,27.005,2011-08-24,150.527,399.0,10.0,106
-29.033333,23.983333,2011-08-24,186.659,1077.0,46.0,65
-33.818056,19.694722,2011-08-24,9.141,142.5,17.0,14
-34.075556,20.145556,2011-08-24,40.164,641.0,10.0,4
-28.058889,30.373611,2011-08-24,90.741,397.0,78.0,87
-27.01011111,26.69808333,2011-08-25,132.861,715.0,41.0,108
-22.225556,29.990556,2011-08-25,129.8575,843.0,10.0,161
-22.91028,29.61111,2011-08-25,39.432,97.3,10.0,157
-30.398056,30.601944,2011-08-25,44.295,240.0,10.0,44
-30.27402,30.69602,2011-08-25,90.081,459.0,10.0,46
-26.648056,27.089444,2011-08-25,262.405,657.0,10.0,116
-26.970278,27.211111,2011-08-25,150.228,682.0,71.0,111
-26.880278,26.965,2011-08-25,280.008,739.0,185.0,113
-23.763056,27.908611,2014-07-25,10.0,60.8,20.0,152
-23.763056,27.908611,2014-08-13,10.0,61.1,20.0,152
-26.98472222,26.63227778,2011-08-25,281.881,796.0,84.0,110
-23.763056,27.908611,2014-12-22,10.0,66.5,31.0,152
-27.937778,31.209444,2011-08-26,44.282,254.1,10.0,88
-27.671111,27.236944,2011-08-26,204.103,532.0,80.0,92
-23.763056,27.908611,2015-08-19,10.0,62.9,20.0,152
-23.763056,27.908611,2015-09-09,10.0,68.0,20.0,152
-28.460833,21.248889,2011-08-26,125.363,436.0,10.0,77
-26.73806,27.59194,2011-08-29,134.724,702.0,142.0,115
-25.127778,27.628889,2011-08-30,187.683,627.0,163.0,137
-25.20639,27.558,2011-08-30,142.205,699.0,10.0,135
-34.405833,19.600556,2011-08-30,37.607,1034.0,10.0,0
-27.495556,26.074722,2011-08-30,248.327,764.0,10.0,96
-34.329722,18.990278,2011-08-31,6.268,142.8,10.0,1
-25.99136,27.84208,2011-09-05,129.383,470.0,194.0,122
-26.861111,28.884722,2011-09-05,195.801,686.0,180.0,114
-26.45,28.085833,2011-09-05,156.361,718.0,67.0,119
-29.160278,26.573333,2011-09-05,271.508,668.0,10.0,62
-28.768056,20.720556,2011-09-05,141.06,451.0,10.0,70
-25.73411,27.21422,2011-09-06,5.0,23.45,10.0,124
-29.380556,30.2775,2011-09-06,57.243,119.0,11.0,58
-27.671111,27.236944,2011-09-06,219.27,557.0,88.0,92
-28.69485,28.23487,2011-09-06,206.437,426.0,10.0,76
-29.615556,27.065278,2011-09-06,168.716,401.0,51.0,57
-28.883333,27.89,2011-09-06,179.397,367.0,14.0,68
-31.104278,29.399722,2011-09-06,87.239,187.5,10.0,33
-34.039722,22.133333,2011-09-06,27.992,403.0,10.0,6
-25.81048333,27.90955222,2011-09-07,134.916,630.0,10.0,123
-31.860278,18.6875,2011-09-07,17.749,145.5,10.0,27
-27.602222,29.942778,2011-09-07,71.01,194.7,10.0,93
-27.02314,28.59389,2011-09-07,197.918,489.0,14.0,107
-27.3,28.586944,2011-09-07,95.05,246.5,10.0,103
-27.044444,27.005,2011-09-07,178.734,416.0,17.0,106
-29.033333,23.983333,2011-09-07,209.097,1451.0,10.0,65
-30.336111,27.359444,2011-09-07,78.903,176.9,10.0,45
-30.568333,29.422778,2011-09-07,54.038,152.0,10.0,42
-30.86013889,29.07125,2011-09-07,81.409,164.8,10.0,36
-30.77586667,29.03221667,2011-09-07,97.286,180.3,10.0,38
-34.02861,22.22222,2011-09-07,20.839,248.2,10.0,8
-30.830556,26.921389,2011-09-08,125.114,257.8,10.0,37
-30.398056,30.601944,2011-09-08,66.464,255.1,10.0,44
-30.27402,30.69602,2011-09-08,112.061,515.0,10.0,46
-29.033333,23.983333,2011-09-08,195.375,1503.0,10.0,65
-30.679722,26.7125,2011-09-08,120.208,233.2,10.0,40
-31.031389,28.883333,2011-09-08,59.639,116.8,10.0,34
-34.031944,22.053333,2011-09-08,24.937,450.0,10.0,7
-31.000833,26.353056,2011-09-09,284.591,654.0,174.0,35
-26.970278,27.211111,2011-09-12,156.031,724.0,134.0,111
-27.01011111,26.69808333,2011-09-13,171.699,773.0,84.0,108
-24.183889,30.823889,2011-09-13,206.06,560.0,10.0,148
-25.127778,27.628889,2011-09-13,194.426,661.0,163.0,137
-25.20639,27.558,2011-09-13,163.615,706.0,10.0,135
-29.161667,30.629722,2011-09-13,26.531,110.0,10.0,61
-26.648056,27.089444,2011-09-13,275.837,679.0,14.0,116
-26.880278,26.965,2011-09-13,289.002,748.0,185.0,113
-27.802778,28.768333,2011-09-13,107.561,257.2,12.0,91
-26.98472222,26.63227778,2011-09-13,277.696,859.0,84.0,110
-29.033333,23.983333,2011-09-13,206.195,1435.0,10.0,65
-30.679722,26.7125,2011-09-13,131.63,257.2,10.0,40
-33.31388889,19.07472222,2011-09-13,7.55,135.6,10.0,20
-27.495556,26.074722,2011-09-13,260.321,771.0,10.0,96
-24.058889,31.237222,2011-09-14,190.996,596.0,10.0,149
-28.75,30.442778,2011-09-14,100.384,244.7,10.0,72
-29.380556,30.2775,2011-09-14,31.639,87.7,10.0,58
-26.73806,27.59194,2011-09-14,145.944,712.0,142.0,115
